Release date,Product Family,Product,Platform,Impact,Severity,Article,Article,Supercedence: Supercedence,Download,Download,Build Number,Details,Details,Base Score,Temporal Score,Vector String,Assigning CNA
"Dec 14, 2021",Windows,Windows 10 Version 2004 for ARM64-based Systems,,Elevation of Privilege,Important,5008212,https://support.microsoft.com/help/5008212,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008212,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 2004 for 32-bit Systems,,Elevation of Privilege,Important,5008212,https://support.microsoft.com/help/5008212,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008212,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2022 (Server Core installation),,Elevation of Privilege,Important,5008223,https://support.microsoft.com/help/5008223,5007205,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008223,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2022,,Elevation of Privilege,Important,5008223,https://support.microsoft.com/help/5008223,5007205,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008223,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 21H1 for 32-bit Systems,,Elevation of Privilege,Important,5008212,https://support.microsoft.com/help/5008212,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008212,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 21H1 for ARM64-based Systems,,Elevation of Privilege,Important,5008212,https://support.microsoft.com/help/5008212,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008212,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 21H1 for x64-based Systems,,Elevation of Privilege,Important,5008212,https://support.microsoft.com/help/5008212,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008212,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 1909 for ARM64-based Systems,,Elevation of Privilege,Important,5008206,https://support.microsoft.com/help/5008206,,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008206,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 1909 for x64-based Systems,,Elevation of Privilege,Important,5008206,https://support.microsoft.com/help/5008206,,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008206,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 1909 for 32-bit Systems,,Elevation of Privilege,Important,5008206,https://support.microsoft.com/help/5008206,,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008206,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2019  (Server Core installation),,Elevation of Privilege,Important,5008218,https://support.microsoft.com/help/5008218,5007187,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008218,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2019,,Elevation of Privilege,Important,5008218,https://support.microsoft.com/help/5008218,5007187,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008218,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 1809 for ARM64-based Systems,,Elevation of Privilege,Important,5008218,https://support.microsoft.com/help/5008218,5007206,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008218,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Important,5008218,https://support.microsoft.com/help/5008218,5007187,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008218,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 10 Version 1809 for 32-bit Systems,,Elevation of Privilege,Important,5008218,https://support.microsoft.com/help/5008218,5007206,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008218,,CVE-2021-43893,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43893,7.5,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Developer Tools,ASP.NET Core 6.0,,Elevation of Privilege,Important,Release Notes,https://github.com/dotnet/announcements/issues/XXX,,Security Update,https://dotnet.microsoft.com/download/dotnet/6.0,,CVE-2021-43877,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43877,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Developer Tools,ASP.NET Core 5.0,,Elevation of Privilege,Important,Release Notes,https://github.com/dotnet/announcements/issues/XXX,,Security Update,https://dotnet.microsoft.com/download/dotnet/5.0,,CVE-2021-43877,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43877,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Developer Tools,ASP.NET Core 3.1,,Elevation of Privilege,Important,Release Notes,https://github.com/dotnet/announcements/issues/XXX,,Security Update,https://dotnet.microsoft.com/download/dotnet-core/3.1,,CVE-2021-43877,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43877,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",Developer Tools,Visual Studio Code,,Remote Code Execution,Important,Release Notes,https://code.visualstudio.com/updates/v1_63,,Security Update,https://code.visualstudio.com/Download,,CVE-2021-43891,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43891,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Dec 14, 2021",System Center,Microsoft Defender for IoT,,Remote Code Execution,Important,Release Notes,https://docs.microsoft.com/en-us/azure/defender-for-iot/organizations/release-notes#october-2021,,Security Update,https://docs.microsoft.com/en-us/azure/defender-for-iot/organizations/how-to-manage-the-on-premises-management-console#update-the-software-version,,CVE-2021-43889,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43889,7.2,6.7,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,Microsoft
"Dec 14, 2021",System Center,Microsoft Defender for IoT,,Information Disclosure,Important,Release Notes,https://docs.microsoft.com/en-us/azure/defender-for-iot/organizations/release-notes#october-2021,,Security Update,https://docs.microsoft.com/en-us/azure/defender-for-iot/organizations/how-to-manage-the-on-premises-management-console#update-the-software-version,,CVE-2021-43888,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43888,7.5,7.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:F/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5008263,https://support.microsoft.com/help/5008263,5007247,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008263,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5008285,https://support.microsoft.com/help/5008285,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008285,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2012 R2,,Elevation of Privilege,Important,5008263,https://support.microsoft.com/help/5008263,5007247,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008263,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2012 R2,,Elevation of Privilege,Important,5008285,https://support.microsoft.com/help/5008285,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008285,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,5008277,https://support.microsoft.com/help/5008277,5007260,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008277,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,5008255,https://support.microsoft.com/help/5008255,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008255,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2012,,Elevation of Privilege,Important,5008277,https://support.microsoft.com/help/5008277,5007260,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008277,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2012,,Elevation of Privilege,Important,5008255,https://support.microsoft.com/help/5008255,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008255,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5008244,https://support.microsoft.com/help/5008244,5007236,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008244,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5008282,https://support.microsoft.com/help/5008282,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008282,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5008244,https://support.microsoft.com/help/5008244,5007236,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008244,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5008282,https://support.microsoft.com/help/5008282,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008282,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5008274,https://support.microsoft.com/help/5008274,5007263,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008274,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5008271,https://support.microsoft.com/help/5008271,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008271,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5008274,https://support.microsoft.com/help/5008274,5007263,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008274,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5008271,https://support.microsoft.com/help/5008271,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008271,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5008274,https://support.microsoft.com/help/5008274,5007263,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008274,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5008271,https://support.microsoft.com/help/5008271,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008271,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5008274,https://support.microsoft.com/help/5008274,5007263,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008274,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5008271,https://support.microsoft.com/help/5008271,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008271,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows RT 8.1,,Elevation of Privilege,Important,5008263,https://support.microsoft.com/help/5008263,5007247,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008263,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,5008263,https://support.microsoft.com/help/5008263,5007247,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008263,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,5008285,https://support.microsoft.com/help/5008285,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008285,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,5008263,https://support.microsoft.com/help/5008263,5007247,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008263,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,5008285,https://support.microsoft.com/help/5008285,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008285,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5008244,https://support.microsoft.com/help/5008244,5007236,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008244,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5008282,https://support.microsoft.com/help/5008282,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008282,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,5008244,https://support.microsoft.com/help/5008244,5007236,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008244,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,5008282,https://support.microsoft.com/help/5008282,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008282,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
"Dec 14, 2021",Windows,Windows Server 2016  (Server Core installation),,Elevation of Privilege,Important,5008207,https://support.microsoft.com/help/5008207,5007192,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5008207,,CVE-2021-43883,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-43883,7.8,7.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Microsoft
